"route_id","service_id","trip_id","trip_headsign","block_id","direction_id","shape_id"
"11","14905200","767544","11 THURSTON","1004","0","27596"
"11","14905200","767545","11 SPFLD STATION","1004","1","27548"
"11","14905200","767546","11 THURSTON","1004","0","27596"
"11","14905200","767547","11 SPFLD STATION","1004","1","27548"
"11","14905200","767550","11 THURSTON","1005","0","27596"
"11","14905200","767551","11 SPFLD STATION","1005","1","27548"
"11","14905200","767552","11 THURSTON","1005","0","27596"
"11","14905200","767553","11 SPFLD STATION","1005","1","27548"
"11","14905200","767554","11 THURSTON","1005","0","27596"
"11","14905200","767555","11 SPFLD STATION","1005","1","27548"
"11","14905200","767556","11 THURSTON","1005","0","27596"
"11","14905200","767557","11 SPFLD STATION","1005","1","27548"
"11","14905200","767558","11 THURSTON","1005","0","27596"
"11","14905200","767559","11 SPFLD STATION","1005","1","27548"
"11","14905200","767560","11 THURSTON","1005","0","27596"
"11","14905200","767561","11 SPFLD STATION","1005","1","27548"
"11","14905200","767586","11 THURSTON","1007","0","27596"
"11","14905200","767587","11 SPFLD STATION","1007","1","27548"
"11","14905200","767590","11 THURSTON","1007","0","27596"
"11","14905200","767591","11 SPFLD STATION","1007","1","27548"
"11","14905200","767596","11 THURSTON","1007","0","27596"
"11","14905200","767597","11 SPFLD STATION","1007","1","27548"
"11","14905200","767613","11 THURSTON","1010","0","27596"
"11","14905200","767614","11 SPFLD STATION","1010","1","27548"
"11","14905200","767615","11 THURSTON","1010","0","27596"
"11","14905200","767616","11 SPFLD STATION","1010","1","27548"
"11","14905200","767617","11 THURSTON","1010","0","27596"
"11","14905200","767618","11 SPFLD STATION","1010","1","27548"
"11","14905200","767621","11 THURSTON","1010","0","27596"
"11","14905200","767622","11 SPFLD STATION","1010","1","27548"
"11","14905200","767625","11 THURSTON","1010","0","27596"
"11","14905200","767626","11 SPFLD STATION","1010","1","27548"
"11","14905200","767627","11 THURSTON","1010","0","27596"
"11","14905200","767628","11 SPFLD STATION","1010","1","27548"
"11","14905200","767629","11 THURSTON","1010","0","27596"
"11","14905200","767630","11 SPFLD STATION","1010","1","27548"
"11","14905200","767631","11 THURSTON","1010","0","27596"
"11","14905200","767632","11 SPFLD STATION","1010","1","27548"
"11","14905200","767635","11 THURSTON","1010","0","27596"
"11","14905200","767636","11 SPFLD STATION","1010","1","27548"
"11","14905200","767639","11 THURSTON","1010","0","27596"
"11","14905200","767640","11 SPFLD STATION","1010","1","27548"
"11","14905200","767643","11 THURSTON","1010","0","27596"
"11","14905200","767644","11 SPFLD STATION","1010","1","27548"
"11","14905200","767859","11 THURSTON","1025","0","27596"
"11","14905200","767860","11 SPFLD STATION","1025","1","27548"
"11","14905200","767861","11 THURSTON","1025","0","27596"
"11","14905200","767862","11 SPFLD STATION","1025","1","27548"
"11","14905200","767865","11 THURSTON","1025","0","27596"
"11","14905200","767866","11 SPFLD STATION","1025","1","27548"
"11","14905200","767869","11 THURSTON","1025","0","27596"
"11","14905200","767870","11 SPFLD STATION","1025","1","27548"
"11","14905200","767873","11 THURSTON","1025","0","27596"
"11","14905200","767874","11 SPFLD STATION","1025","1","27548"
"11","14905200","767931","11 THURSTON","1031","0","27596"
"11","14905200","767932","11 SPFLD STATION","1031","1","27548"
"11","14905200","767933","11 THURSTON","1031","0","27596"
"11","14905200","767934","11 SPFLD STATION","1031","1","27548"
"11","14905200","767935","11 THURSTON","1031","0","27596"
"11","14905200","767936","11 SPFLD STATION","1031","1","27548"
"11","14905200","767937","11 THURSTON","1031","0","27596"
"11","14905200","767938","11 SPFLD STATION","1031","1","27548"
"11","14905200","767939","11 THURSTON","1031","0","27596"
"11","14905200","767940","11 SPFLD STATION","1031","1","27548"
"11","14905200","767941","11 THURSTON","1031","0","27596"
"11","14905200","767942","11 SPFLD STATION","1031","1","27548"
"11","14905200","767943","11 THURSTON","1031","0","27596"
"11","14905200","767944","11 SPFLD STATION","1031","1","27548"
"11","14905200","767957","11 THURSTON","1033","0","27596"
"11","14905200","767958","11 SPFLD STATION","1033","1","27548"
"11","14905200","767959","11 THURSTON","1033","0","27596"
"11","14905200","767960","11 SPFLD STATION","1033","1","27548"
"11","14905200","767961","11 THURSTON","1033","0","27596"
"11","14905200","767962","11 SPFLD STATION","1033","1","27548"
"11","14905200","767963","11 THURSTON","1033","0","27596"
"11","14905200","767964","11 SPFLD STATION","1033","1","27548"
"11","14905200","767965","11 THURSTON","1033","0","27596"
"11","14905200","767966","11 SPFLD STATION","1033","1","27548"
"11","14905200","767967","11 THURSTON","1033","0","27596"
"11","14905200","767968","11 SPFLD STATION","1033","1","27548"
"11","14905300","767466","11 THURSTON","10","0","27596"
"11","14905300","767467","11 SPFLD STATION","10","1","27548"
"11","14905300","767987","11 THURSTON","11","0","27596"
"11","14905300","767988","11 SPFLD STATION","11","1","27548"
"11","14905300","767989","11 THURSTON","11","0","27596"
"11","14905300","767990","11 SPFLD STATION","11","1","27548"
"11","14905300","768000","11 THURSTON","12","0","27596"
"11","14905300","768001","11 SPFLD STATION","12","1","27548"
"11","14905300","768002","11 THURSTON","12","0","27596"
"11","14905300","768003","11 SPFLD STATION","12","1","27548"
"11","14905300","768004","11 THURSTON","12","0","27596"
"11","14905300","768005","11 SPFLD STATION","12","1","27548"
"11","14905300","768110","11 THURSTON","15","0","27596"
"11","14905300","768111","11 SPFLD STATION","15","1","27548"
"11","14905300","768112","11 THURSTON","15","0","27596"
"11","14905300","768113","11 SPFLD STATION","15","1","27548"
"11","14905300","768583","11 THURSTON","33","0","27596"
"11","14905300","768584","11 SPFLD STATION","33","1","27548"
"11","14905300","768587","11 THURSTON","33","0","27596"
"11","14905300","768588","11 SPFLD STATION","33","1","27548"
"11","14905300","768589","11 THURSTON","33","0","27596"
"11","14905300","768590","11 SPFLD STATION","33","1","27548"
"11","14905300","768591","11 THURSTON","33","0","27596"
"11","14905300","768592","11 SPFLD STATION","33","1","27548"
"11","14905300","768593","11 THURSTON","33","0","27596"
"11","14905300","768594","11 SPFLD STATION","33","1","27548"
"11","14905300","768599","11 THURSTON","33","0","27596"
"11","14905300","768600","11 SPFLD STATION","33","1","27548"
"11","14905300","768601","11 THURSTON","33","0","27596"
"11","14905300","768602","11 SPFLD STATION","33","1","27548"
"11","14905300","768621","11 THURSTON","35","0","27596"
"11","14905300","768622","11 SPFLD STATION","35","1","27548"
"11","14905300","768684","11 THURSTON","4","0","27596"
"11","14905300","768685","11 SPFLD STATION","4","1","27548"
"11","14905300","768686","11 THURSTON","4","0","27596"
"11","14905300","768687","11 SPFLD STATION","4","1","27548"
"11","14905300","768688","11 THURSTON","4","0","27596"
"11","14905300","768689","11 SPFLD STATION","4","1","27548"
"11","14905300","768690","11 THURSTON","40","0","27596"
"11","14905300","768691","11 SPFLD STATION","40","1","27548"
"11","14905300","768692","11 THURSTON","40","0","27596"
"11","14905300","768693","11 SPFLD STATION","40","1","27548"
"11","14905300","768696","11 THURSTON","40","0","27596"
"11","14905300","768697","11 SPFLD STATION","40","1","27548"
"11","14905300","768735","11 THURSTON","41","0","27596"
"11","14905300","768736","11 SPFLD STATION","41","1","27548"
"11","14905300","768777","11 THURSTON","42","0","27596"
"11","14905300","768778","11 SPFLD STATION","42","1","27548"
"11","14905300","768781","11 THURSTON","42","0","27596"
"11","14905300","768782","11 SPFLD STATION","42","1","27548"
"11","14905300","768787","11 THURSTON","42","0","27596"
"11","14905300","768788","11 SPFLD STATION","42","1","27548"
"11","14905300","768791","11 THURSTON","42","0","27596"
"11","14905300","768792","11 SPFLD STATION","42","1","27548"
"11","14905300","768797","11 THURSTON","42","0","27596"
"11","14905300","768798","11 SPFLD STATION","42","1","27548"
"11","14905300","768799","11 THURSTON","42","0","27596"
"11","14905300","768800","11 SPFLD STATION","42","1","27548"
"11","14905300","768801","11 THURSTON","42","0","27596"
"11","14905300","768802","11 SPFLD STATION","42","1","27548"
"11","14905300","768853","11 THURSTON","44","0","27596"
"11","14905300","768854","11 SPFLD STATION","44","1","27548"
"11","14905300","768857","11 THURSTON","44","0","27596"
"11","14905300","768858","11 SPFLD STATION","44","1","27548"
"11","14905300","768862","11 THURSTON","45","0","27596"
"11","14905300","768863","11 SPFLD STATION","45","1","27548"
"11","14905300","769760","11 THURSTON","56","0","27596"
"11","14905300","769761","11 SPFLD STATION","56","1","27548"
"11","14905300","769764","11 THURSTON","56","0","27596"
"11","14905300","769765","11 SPFLD STATION","56","1","27548"
"11","14905300","769766","11 THURSTON","56","0","27596"
"11","14905300","769767","11 SPFLD STATION","56","1","27548"
"11","14905300","769772","11 THURSTON","56","0","27596"
"11","14905300","769773","11 SPFLD STATION","56","1","27548"
"11","14905300","769787","11 THURSTON","57","0","27596"
"11","14905300","769788","11 SPFLD STATION","57","1","27548"
"11","14905300","769789","11 THURSTON","57","0","27596"
"11","14905300","769790","11 SPFLD STATION","57","1","27548"
"11","14905300","769791","11 THURSTON","57","0","27596"
"11","14905300","769792","11 SPFLD STATION","57","1","27548"
"11","14905300","769912","11 THURSTON","67","0","27596"
"11","14905300","769913","11 SPFLD STATION","67","1","27548"
"11","14905300","769914","11 THURSTON","67","0","27596"
"11","14905300","769915","11 SPFLD STATION","67","1","27548"
"11","14905300","769941","11 THURSTON","67","0","27596"
"11","14905300","769942","11 SPFLD STATION","67","1","27548"
"11","14905300","770711","11 THURSTON","73","0","27596"
"11","14905300","770712","11 SPFLD STATION","73","1","27548"
"11","14905300","770715","11 THURSTON","73","0","27596"
"11","14905300","770716","11 SPFLD STATION","73","1","27548"
"11","14905300","770717","11 THURSTON","74","0","27596"
"11","14905300","770718","11 SPFLD STATION","74","1","27548"
"11","14905300","770721","11 THURSTON","74","0","27596"
"11","14905300","770722","11 SPFLD STATION","74","1","27548"
"11","14905300","770955","11 THURSTON","81","0","27596"
"11","14905300","770956","11 SPFLD STATION","81","1","27548"
"11","14905300","770974","11 THURSTON","83","0","27596"
"11","14905300","770975","11 SPFLD STATION","83","1","27548"
"11","14905300","770980","11 THURSTON","83","0","27596"
"11","14905300","770981","11 SPFLD STATION","83","1","27548"
"11","14905300","770982","11 THURSTON","83","0","27596"
"11","14905300","770983","11 SPFLD STATION","83","1","27548"
"11","14905300","770984","11 THURSTON","83","0","27596"
"11","14905300","770985","11 SPFLD STATION","83","1","27548"
"11","14905300","770986","11 THURSTON","83","0","27596"
"11","14905300","770987","11 SPFLD STATION","83","1","27548"
"11","14905300","770988","11 THURSTON","83","0","27596"
"11","14905300","770989","11 SPFLD STATION","83","1","27548"
"11","14905300","770992","11 THURSTON","84","0","27596"
"11","14905300","770993","11 SPFLD STATION","84","1","27548"
"11","14905300","770994","11 THURSTON","84","0","27596"
"11","14905300","770995","11 SPFLD STATION","84","1","27548"
"11","14905300","770996","11 THURSTON","85","0","27596"
"11","14905300","770997","11 SPFLD STATION","85","1","27548"
"11","14905300","770998","11 THURSTON","85","0","27596"
"11","14905300","770999","11 SPFLD STATION","85","1","27548"
"11","14905300","771000","11 THURSTON","85","0","27596"
"11","14905300","771001","11 SPFLD STATION","85","1","27548"
"12","14905100","770012","12 GATEWAY <> to CHAD DRIVE","7004","0","27598"
"12","14905100","770013","12 EUGENE STATION","7004","1","27549"
"12","14905100","770070","12 GATEWAY <> to CHAD DRIVE","7005","0","27598"
"12","14905100","770071","12 EUGENE STATION","7005","1","27549"
"12","14905100","770162","12 GATEWAY <> to CHAD DRIVE","7010","0","27598"
"12","14905100","770163","12 EUGENE STATION","7010","1","27549"
"12","14905100","770179","12 EUGENE STATION","7012","1","27549"
"12","14905100","770294","12 GATEWAY <> to CHAD DRIVE","7017","0","27598"
"12","14905100","770295","12 EUGENE STATION","7017","1","27549"
"12","14905100","770334","12 GATEWAY <> to CHAD DRIVE","7018","0","27598"
"12","14905100","770335","12 EUGENE STATION","7018","1","27549"
"12","14905100","770374","12 GATEWAY <> to CHAD DRIVE","7022","0","27598"
"12","14905100","770375","12 EUGENE STATION","7022","1","27549"
"12","14905100","770384","12 GATEWAY <> to CHAD DRIVE","7022","0","27598"
"12","14905100","770385","12 EUGENE STATION","7022","1","27549"
"12","14905100","770390","12 GATEWAY <> to CHAD DRIVE","7023","0","27598"
"12","14905100","770391","12 EUGENE STATION","7023","1","27549"
"12","14905100","770448","12 GATEWAY <> to CHAD DRIVE","7025","0","27598"
"12","14905100","770449","12 EUGENE STATION","7025","1","27549"
"12","14905100","770474","12 GATEWAY <> to CHAD DRIVE","7028","0","27598"
"12","14905100","770475","12 EUGENE STATION","7028","1","27549"
"12","14905100","770502","12 GATEWAY <> to CHAD DRIVE","7030","0","27598"
"12","14905100","770503","12 EUGENE STATION","7030","1","27549"
"12","14905100","770560","12 GATEWAY <> to CHAD DRIVE","7034","0","27598"
"12","14905100","770561","12 EUGENE STATION","7034","1","27549"
"12","14905100","770588","12 GATEWAY <> to CHAD DRIVE","7037","0","27597"
"12","14905100","770609","12 GATEWAY <> to CHAD DRIVE","7039","0","27598"
"12","14905100","770610","12 EUGENE STATION","7039","1","27549"
"12","14905100","770632","12 GATEWAY <> to CHAD DRIVE","7042","0","27598"
"12","14905100","770633","12 EUGENE STATION","7042","1","27549"
"12","14905100","770680","12 GATEWAY <> to CHAD DRIVE","7046","0","27598"
"12","14905100","770681","12 EUGENE STATION","7046","1","27549"
"12","14905200","767522","12 GATEWAY <> to CHAD DRIVE","1003","0","27598"
"12","14905200","767523","12 EUGENE STATION","1003","1","27549"
"12","14905200","767573","12 GATEWAY <> to CHAD DRIVE","1006","0","27598"
"12","14905200","767574","12 EUGENE STATION","1006","1","27549"
"12","14905200","767670","12 GATEWAY <> to CHAD DRIVE","1013","0","27598"
"12","14905200","767671","12 EUGENE STATION","1013","1","27549"
"12","14905200","767676","12 EUGENE STATION","1014","1","27549"
"12","14905200","767689","12 GATEWAY <> to CHAD DRIVE","1014","0","27598"
"12","14905200","767690","12 EUGENE STATION","1014","1","27549"
"12","14905200","767699","12 GATEWAY <> to CHAD DRIVE","1015","0","27598"
"12","14905200","767700","12 EUGENE STATION","1015","1","27549"
"12","14905200","767705","12 GATEWAY <> to CHAD DRIVE","1015","0","27598"
"12","14905200","767706","12 EUGENE STATION","1015","1","27549"
"12","14905200","767725","12 GATEWAY <> to CHAD DRIVE","1017","0","27598"
"12","14905200","767726","12 EUGENE STATION","1017","1","27549"
"12","14905200","767779","12 GATEWAY <> to CHAD DRIVE","1018","0","27598"
"12","14905200","767780","12 EUGENE STATION","1018","1","27549"
"12","14905200","767791","12 GATEWAY <> to CHAD DRIVE","1019","0","27598"
"12","14905200","767792","12 EUGENE STATION","1019","1","27549"
"12","14905200","767817","12 GATEWAY <> to CHAD DRIVE","1021","0","27598"
"12","14905200","767818","12 EUGENE STATION","1021","1","27549"
"12","14905200","767821","12 GATEWAY <> to CHAD DRIVE","1021","0","27598"
"12","14905200","767822","12 EUGENE STATION","1021","1","27549"
"12","14905200","767929","12 GATEWAY <> to CHAD DRIVE","1030","0","27598"
"12","14905200","767930","12 EUGENE STATION","1030","1","27549"
"12","14905200","767953","12 GATEWAY <> to CHAD DRIVE","1032","0","27598"
"12","14905200","767954","12 EUGENE STATION","1032","1","27549"
"12","14905300","767456","12 GATEWAY <> to CHAD DRIVE","1","0","27598"
"12","14905300","767457","12 EUGENE STATION","1","1","27549"
"12","14905300","767458","12 GATEWAY <> to CHAD DRIVE","1","0","27598"
"12","14905300","767459","12 EUGENE STATION","1","1","27549"
"12","14905300","767993","12 GATEWAY <> to CHAD DRIVE","12","0","27598"
"12","14905300","767994","12 EUGENE STATION","12","1","27549"
"12","14905300","768046","12 GATEWAY <> to CHAD DRIVE","14","0","27598"
"12","14905300","768047","12 EUGENE STATION","14","1","27549"
"12","14905300","768104","12 GATEWAY <> to CHAD DRIVE","15","0","27598"
"12","14905300","768105","12 EUGENE STATION","15","1","27549"
"12","14905300","768106","12 GATEWAY <> to CHAD DRIVE","15","0","27598"
"12","14905300","768107","12 EUGENE STATION","15","1","27549"
"12","14905300","768124","12 GATEWAY <> to CHAD DRIVE","17","0","27598"
"12","14905300","768125","12 EUGENE STATION","17","1","27549"
"12","14905300","768144","12 GATEWAY <> to CHAD DRIVE","17","0","27598"
"12","14905300","768145","12 EUGENE STATION","17","1","27549"
"12","14905300","768168","12 GATEWAY <> to CHAD DRIVE","19","0","27598"
"12","14905300","768169","12 EUGENE STATION","19","1","27549"
"12","14905300","768444","12 GATEWAY <> to CHAD DRIVE","25","0","27598"
"12","14905300","768445","12 EUGENE STATION","25","1","27549"
"12","14905300","768458","12 GATEWAY <> to CHAD DRIVE","25","0","27598"
"12","14905300","768459","12 EUGENE STATION","25","1","27549"
"12","14905300","768462","12 EUGENE STATION","26","1","27549"
"12","14905300","768496","12 GATEWAY <> to CHAD DRIVE","28","0","27598"
"12","14905300","768497","12 EUGENE STATION","28","1","27549"
"12","14905300","768570","12 GATEWAY <> to CHAD DRIVE","31","0","27598"
"12","14905300","768571","12 EUGENE STATION","31","1","27549"
"12","14905300","769642","12 GATEWAY <> to CHAD DRIVE","5","0","27598"
"12","14905300","769643","12 EUGENE STATION","5","1","27549"
"12","14905300","769644","12 GATEWAY <> to CHAD DRIVE","5","0","27598"
"12","14905300","769645","12 EUGENE STATION","5","1","27549"
"12","14905300","769692","12 GATEWAY <> to CHAD DRIVE","52","0","27598"
"12","14905300","769693","12 EUGENE STATION","52","1","27549"
"12","14905300","769706","12 GATEWAY <> to CHAD DRIVE","53","0","27598"
"12","14905300","769707","12 EUGENE STATION","53","1","27549"
"12","14905300","769750","12 GATEWAY <> to CHAD DRIVE","55","0","27598"
"12","14905300","769751","12 EUGENE STATION","55","1","27549"
"12","14905300","769828","12 GATEWAY <> to CHAD DRIVE","6","0","27598"
"12","14905300","769829","12 EUGENE STATION","6","1","27549"
"12","14905300","769888","12 GATEWAY <> to CHAD DRIVE","64","0","27598"
"12","14905300","769889","12 EUGENE STATION","64","1","27549"
"12","14905300","769943","12 GATEWAY <> to CHAD DRIVE","68","0","27598"
"12","14905300","769944","12 EUGENE STATION","68","1","27549"
"12","14905300","770701","12 GATEWAY <> to CHAD DRIVE","72","0","27598"
"12","14905300","770702","12 EUGENE STATION","72","1","27549"
"12","14905300","770739","12 GATEWAY <> to CHAD DRIVE","75","0","27597"
"12","14905300","770746","12 GATEWAY <> to CHAD DRIVE","76","0","27598"
"12","14905300","770747","12 EUGENE STATION","76","1","27549"
"12","14905300","770764","12 GATEWAY <> to CHAD DRIVE","77","0","27598"
"12","14905300","770765","12 EUGENE STATION","77","1","27549"
"12","14905300","770768","12 GATEWAY <> to CHAD DRIVE","78","0","27598"
"12","14905300","770769","12 EUGENE STATION","78","1","27549"
"12","14905300","770782","12 GATEWAY <> to CHAD DRIVE","79","0","27598"
"12","14905300","770783","12 EUGENE STATION","79","1","27549"
"12","14905300","770786","12 GATEWAY <> to CHAD DRIVE","79","0","27598"
"12","14905300","770787","12 EUGENE STATION","79","1","27549"
"12","14905300","770933","12 GATEWAY <> to CHAD DRIVE","8","0","27598"
"12","14905300","770934","12 EUGENE STATION","8","1","27549"
"12","14905300","770935","12 GATEWAY <> to CHAD DRIVE","8","0","27598"
"12","14905300","770936","12 EUGENE STATION","8","1","27549"
"12","14905300","771005","12 GATEWAY <> to CHAD DRIVE","9","0","27598"
"12","14905300","771006","12 EUGENE STATION","9","1","27549"
"13","14905100","769986","13 CENTENNIAL","7001","0","27599"
"13","14905100","769987","13 EUGENE STATION","7001","1","27550"
"13","14905100","769996","13 CENTENNIAL","7002","0","27599"
"13","14905100","769997","13 EUGENE STATION","7002","1","27550"
"13","14905100","770064","13 CENTENNIAL","7005","0","27599"
"13","14905100","770065","13 EUGENE STATION","7005","1","27550"
"13","14905100","770139","13 CENTENNIAL","7008","0","27599"
"13","14905100","770140","13 EUGENE STATION","7008","1","27550"
"13","14905100","770145","13 CENTENNIAL","7009","0","27599"
"13","14905100","770146","13 EUGENE STATION","7009","1","27550"
"13","14905100","770164","13 CENTENNIAL","7010","0","27599"
"13","14905100","770165","13 EUGENE STATION","7010","1","27550"
"13","14905100","770170","13 EUGENE STATION","7011","1","27550"
"13","14905100","770382","13 CENTENNIAL","7022","0","27599"
"13","14905100","770383","13 EUGENE STATION","7022","1","27550"
"13","14905100","770470","13 CENTENNIAL","7027","0","27599"
"13","14905100","770471","13 EUGENE STATION","7027","1","27550"
"13","14905100","770476","13 CENTENNIAL","7028","0","27599"
"13","14905100","770477","13 EUGENE STATION","7028","1","27550"
"13","14905100","770494","13 CENTENNIAL","7029","0","27599"
"13","14905100","770495","13 EUGENE STATION","7029","1","27550"
"13","14905100","770504","13 CENTENNIAL","7030","0","27599"
"13","14905100","770505","13 EUGENE STATION","7030","1","27550"
"13","14905100","770556","13 CENTENNIAL","7034","0","27599"
"13","14905100","770557","13 EUGENE STATION","7034","1","27550"
"13","14905100","770578","13 CENTENNIAL","7037","0","27599"
"13","14905100","770579","13 EUGENE STATION","7037","1","27550"
"13","14905100","770597","13 CENTENNIAL","7038","0","27599"
"13","14905100","770598","13 EUGENE STATION","7038","1","27550"
"13","14905100","770612","13 CENTENNIAL","7040","0","27599"
"13","14905100","770613","13 EUGENE STATION","7040","1","27550"
"13","14905100","770620","13 CENTENNIAL","7041","0","27599"
"13","14905100","770621","13 EUGENE STATION","7041","1","27550"
"13","14905100","770652","13 CENTENNIAL","7043","0","27599"
"13","14905100","770653","13 EUGENE STATION","7043","1","27550"
"13","14905100","770688","13 CENTENNIAL","7046","0","27599"
"13","14905200","767609","13 CENTENNIAL","1009","0","27599"
"13","14905200","767610","13 EUGENE STATION","1009","1","27550"
"13","14905200","767661","13 EUGENE STATION","1013","1","27550"
"13","14905200","767715","13 CENTENNIAL","1016","0","27599"
"13","14905200","767716","13 EUGENE STATION","1016","1","27550"
"13","14905200","767719","13 CENTENNIAL","1016","0","27599"
"13","14905200","767720","13 EUGENE STATION","1016","1","27550"
"13","14905200","767723","13 CENTENNIAL","1017","0","27599"
"13","14905200","767724","13 EUGENE STATION","1017","1","27550"
"13","14905200","767737","13 CENTENNIAL","1017","0","27599"
"13","14905200","767738","13 EUGENE STATION","1017","1","27550"
"13","14905200","767781","13 CENTENNIAL","1018","0","27599"
"13","14905200","767782","13 EUGENE STATION","1018","1","27550"
"13","14905200","767785","13 CENTENNIAL","1018","0","27599"
"13","14905200","767786","13 EUGENE STATION","1018","1","27550"
"13","14905200","767801","13 CENTENNIAL","1019","0","27599"
"13","14905200","767802","13 EUGENE STATION","1019","1","27550"
"13","14905200","767811","13 CENTENNIAL","1021","0","27599"
"13","14905200","767812","13 EUGENE STATION","1021","1","27550"
"13","14905200","767845","13 CENTENNIAL","1024","0","27599"
"13","14905200","767846","13 EUGENE STATION","1024","1","27550"
"13","14905200","767883","13 CENTENNIAL","1026","0","27599"
"13","14905200","767884","13 EUGENE STATION","1026","1","27550"
"13","14905200","767897","13 CENTENNIAL","1028","0","27599"
"13","14905200","767898","13 EUGENE STATION","1028","1","27550"
"13","14905200","767923","13 CENTENNIAL","1030","0","27599"
"13","14905200","767924","13 EUGENE STATION","1030","1","27550"
"13","14905300","768036","13 CENTENNIAL","13","0","27599"
"13","14905300","768037","13 EUGENE STATION","13","1","27550"
"13","14905300","768040","13 CENTENNIAL","13","0","27599"
"13","14905300","768041","13 EUGENE STATION","13","1","27550"
"13","14905300","768072","13 CENTENNIAL","14","0","27599"
"13","14905300","768073","13 EUGENE STATION","14","1","27550"
"13","14905300","768078","13 CENTENNIAL","15","0","27599"
"13","14905300","768079","13 EUGENE STATION","15","1","27550"
"13","14905300","768082","13 CENTENNIAL","15","0","27599"
"13","14905300","768083","13 EUGENE STATION","15","1","27550"
"13","14905300","768116","13 CENTENNIAL","16","0","27599"
"13","14905300","768117","13 EUGENE STATION","16","1","27550"
"13","14905300","768152","13 CENTENNIAL","18","0","27599"
"13","14905300","768153","13 EUGENE STATION","18","1","27550"
"13","14905300","768176","13 CENTENNIAL","19","0","27599"
"13","14905300","768177","13 EUGENE STATION","19","1","27550"
"13","14905300","768292","13 CENTENNIAL","2","0","27599"
"13","14905300","768293","13 EUGENE STATION","2","1","27550"
"13","14905300","768306","13 CENTENNIAL","20","0","27599"
"13","14905300","768307","13 EUGENE STATION","20","1","27550"
"13","14905300","768324","13 CENTENNIAL","21","0","27599"
"13","14905300","768325","13 EUGENE STATION","21","1","27550"
"13","14905300","768376","13 CENTENNIAL","23","0","27599"
"13","14905300","768377","13 EUGENE STATION","23","1","27550"
"13","14905300","768386","13 CENTENNIAL","23","0","27599"
"13","14905300","768387","13 EUGENE STATION","23","1","27550"
"13","14905300","768396","13 EUGENE STATION","24","1","27550"
"13","14905300","768425","13 CENTENNIAL","24","0","27599"
"13","14905300","768426","13 EUGENE STATION","24","1","27550"
"13","14905300","768432","13 CENTENNIAL","25","0","27599"
"13","14905300","768433","13 EUGENE STATION","25","1","27550"
"13","14905300","768475","13 CENTENNIAL","26","0","27599"
"13","14905300","768476","13 EUGENE STATION","26","1","27550"
"13","14905300","768502","13 CENTENNIAL","28","0","27599"
"13","14905300","768503","13 EUGENE STATION","28","1","27550"
"13","14905300","768548","13 CENTENNIAL","30","0","27599"
"13","14905300","768549","13 EUGENE STATION","30","1","27550"
"13","14905300","768558","13 CENTENNIAL","30","0","27599"
"13","14905300","768559","13 EUGENE STATION","30","1","27550"
"13","14905300","768716","13 CENTENNIAL","40","0","27599"
"13","14905300","768717","13 EUGENE STATION","40","1","27550"
"13","14905300","768730","13 CENTENNIAL","40","0","27599"
"13","14905300","768763","13 CENTENNIAL","41","0","27599"
"13","14905300","768764","13 EUGENE STATION","41","1","27550"
"13","14905300","769732","13 CENTENNIAL","54","0","27599"
"13","14905300","769733","13 EUGENE STATION","54","1","27550"
"13","14905300","769736","13 CENTENNIAL","54","0","27599"
"13","14905300","769737","13 EUGENE STATION","54","1","27550"
"13","14905300","769866","13 CENTENNIAL","63","0","27599"
"13","14905300","769867","13 EUGENE STATION","63","1","27550"
"13","14905300","769936","13 CENTENNIAL","67","0","27599"
"13","14905300","769937","13 EUGENE STATION","67","1","27550"
"13","14905300","769973","13 CENTENNIAL","7","0","27599"
"13","14905300","769974","13 EUGENE STATION","7","1","27550"
"13","14905300","770727","13 CENTENNIAL","75","0","27599"
"13","14905300","770728","13 EUGENE STATION","75","1","27550"
"13","14905300","770735","13 CENTENNIAL","75","0","27599"
"13","14905300","770736","13 EUGENE STATION","75","1","27550"
"13","14905300","770921","13 CENTENNIAL","8","0","27599"
"13","14905300","770922","13 EUGENE STATION","8","1","27550"
"13","14905300","770923","13 CENTENNIAL","8","0","27599"
"13","14905300","770924","13 EUGENE STATION","8","1","27550"
"17","14905100","770026","17 5TH STREET <> 17 TO HAYDEN BR RD","7004","0","27600"
"17","14905100","770027","17 SPFLD STATION","7004","1","27551"
"17","14905100","770030","17 5TH STREET <> 17 TO HAYDEN BR RD","7004","0","27600"
"17","14905100","770031","17 SPFLD STATION","7004","1","27551"
"17","14905100","770034","17 5TH STREET <> 17 TO HAYDEN BR RD","7004","0","27600"
"17","14905100","770035","17 SPFLD STATION","7004","1","27551"
"17","14905100","770082","17 5TH STREET <> 17 TO HAYDEN BR RD","7006","0","27600"
"17","14905100","770083","17 SPFLD STATION","7006","1","27551"
"17","14905100","770086","17 5TH STREET <> 17 TO HAYDEN BR RD","7006","0","27600"
"17","14905100","770087","17 SPFLD STATION","7006","1","27551"
"17","14905100","770088","17 5TH STREET <> 17 TO HAYDEN BR RD","7006","0","27600"
"17","14905100","770089","17 SPFLD STATION","7006","1","27551"
"17","14905100","770127","17 5TH STREET <> 17 TO HAYDEN BR RD","7007","0","27600"
"17","14905100","770128","17 SPFLD STATION","7007","1","27551"
"17","14905100","770212","17 5TH STREET <> 17 TO HAYDEN BR RD","7013","0","27600"
